slug,desa,kecamatan,kabupaten,provinsi,last_scraped,hero_ada_foto,pengurus_jumlah_foto,pengurus_jumlah_orang,unit_usaha_ada_data,unit_usaha_jumlah_foto,unit_usaha_jumlah_foto_unik,produk_usaha_jumlah_foto,produk_usaha_jumlah_foto_unik,galeri_jumlah_foto,galeri_jumlah_foto_unik,galeri_skor,artikel_jumlah_foto,artikel_jumlah_foto_unik,completeness_score,scrape_incomplete,potensi_jumlah_terisi,penduduk_laki_laki,penduduk_perempuan,penduduk_total,potensi_nilai_total_rp,potensi_sdm_total,potensi_jumlah_jenis,kode_desa,artikel_tanggal_lokal_terbaru,artikel_hari_sejak_update_lokal,artikel_jumlah_lokal,artikel_jumlah_nasional,artikel_ada_nasional,tentang_ada_konten,potensi_ada_data,pengurus_terisi,pengurus_foto_asli,produk_usaha_ada,artikel_ada_lokal,pengurus_data_belum_ada,personel_completeness,keaktifan_score,kelengkapan_usaha_score,kopdes_density_kecamatan,penduduk_total_calc,penduduk_data_konsisten,kopdes_per_1000_penduduk,kopdes_per_1000_penduduk_log,kopdes_lq_kecamatan,personel_completeness_zscore_kabupaten,keaktifan_score_zscore_kabupaten,kelengkapan_usaha_score_zscore_kabupaten,digital_readiness_score,potensi_nilai_outlier_suspect,potensi_nilai_total_rp_capped,lof_outlier,pengurus_jumlah_foto_capped,unit_usaha_jumlah_foto_capped,unit_usaha_jumlah_foto_unik_capped,produk_usaha_jumlah_foto_capped,produk_usaha_jumlah_foto_unik_capped,galeri_jumlah_foto_capped,galeri_jumlah_foto_unik_capped,artikel_jumlah_foto_capped,artikel_jumlah_foto_unik_capped,potensi_sdm_total_capped,penduduk_total_capped,cluster_k7,publikasi_konten_score,kelengkapan_profil_score,indeks_digitalisasi_operasional,log_potensi_nilai,log_potensi_jumlah
tegalrandu-kecamatan-srumbung,Tegalrandu,Srumbung,Kabupaten Magelang,Jawa Tengah,2026-07-23 12:01:28,False,0,6,False,0,0,0,0,0,0,0,0,0,30.0,False,2,1276,1258,2534,542500000,75,2,33.08.05.2004,,,0,3,True,False,True,True,False,False,False,False,0.0,0.0,0.0,17,2534,True,0.18869599964480754,0.17285690767936066,1.021,-0.543,-0.537,-1.892,0.0,False,542500000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2534.0,1,0.0,0.0,0.0,20.111698645222205,1.0986122886681098
tegalratu-kecamatan-ciwandan,Tegal Ratu,Ciwandan,Kota Cilegon,Banten,2026-07-23 13:15:06,True,4,6,True,1,1,0,0,20,1,1,1,1,61.0,False,2,6225,594,12165,50000005000000,3,2,36.72.04.1002,,,0,1,True,False,True,True,True,False,False,False,0.6666666666666666,0.20072,0.5444666666666667,5,6819,False,0.1199184554502938,0.1132558750227325,2.059,1.298,0.514,0.468,0.5391228346666666,True,2494686633013.2,False,4,1.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0,3.0,12165.0,0,0.2688,0.5252,0.5448173199999999,28.54518423925364,1.0986122886681098
tegalreja-kecamatan-cilacap-selatan,Tegalreja,Cilacap Selatan,Kabupaten Cilacap,Jawa Tengah,2026-07-23 12:01:28,True,5,5,True,2,2,0,0,40,2,2,1,1,72.0,False,1,6101,621,12311,500000000,100,1,33.01.21.1005,,,0,1,True,True,True,True,True,False,False,False,1.0,0.22954,0.6266333333333334,5,6722,False,0.061960172001437476,0.06011641929299342,0.449,1.056,0.106,0.193,0.727851396,False,500000000.0,True,5,2.0,2.0,0.0,0.0,40.0,2.0,1.0,1.0,100.0,12311.0,0,0.2688,1.0,0.8191414800000001,20.030118658386467,0.6931471805599453
tegalrejo-kecamatan-argomulyo,Tegalrejo,Argomulyo,Kota Salatiga,Jawa Tengah,2026-07-23 12:01:28,False,0,3,True,1,1,0,0,20,1,1,0,0,26.0,False,0,6355,6264,12619,0,0,0,33.73.03.1003,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,1,12619,True,0.07924558205880022,0.07626226191604675,0.667,-0.645,-0.898,-1.291,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,12619.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
tegalrejo-kecamatan-banyuurip,Tegalrejo,Banyuurip,Kabupaten Purworejo,Jawa Tengah,2026-07-23 12:01:28,True,0,6,True,1,1,0,0,20,1,1,4,4,41.0,False,0,6490,6350,1284,0,0,0,33.06.07.2011,2026-04-30,90.0,3,1,True,False,False,True,False,False,True,False,0.0,0.6870793886672212,0.5444666666666667,9,12840,False,0.09497177227879491,0.09072858419536013,0.746,-0.487,6.401,0.251,0.3185090423268994,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,4.0,4.0,0.0,1284.0,6,0.9320734640376958,0.5252,0.3970164033443945,0.0,0.0
tegalrejo-kecamatan-bayat,Tegalrejo,Bayat,Kabupaten Klaten,Jawa Tengah,2026-07-23 12:01:28,False,0,6,True,2,2,0,0,40,2,2,0,0,27.0,False,0,1589,1634,3223,0,0,0,33.10.04.2012,,,0,3,True,False,False,True,False,False,False,False,0.0,0.05764,0.6266333333333334,14,3223,True,0.2490615715785167,0.22239252662857173,1.542,-1.268,-0.258,-0.09,0.235212536,False,0.0,False,0,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,3223.0,6,0.0,0.0,0.13460084,0.0,0.0
tegalrejo-kecamatan-ceper,Tegalrejo,Ceper,Kabupaten Klaten,Jawa Tengah,2026-07-23 12:01:28,True,2,4,True,4,4,0,0,80,4,4,0,0,74.0,False,11,1931,1984,3915,100058500000,164,11,33.10.11.2015,,,0,3,True,True,True,True,True,False,False,False,0.5,0.11528,0.7088,14,3915,True,0.272989626394197,0.24136817059799515,1.542,-0.143,0.153,0.891,0.506078072,False,100058500000.0,False,2,4.0,4.0,0.0,0.0,80.0,4.0,0.0,0.0,164.0,3915.0,0,0.0,1.0,0.62035024,25.3290208518987,2.4849066497880004
tegalrejo-kecamatan-mayang,Tegalrejo,Mayang,Kabupaten Jember,Jawa Timur,2026-07-23 12:25:01,True,6,8,True,1,1,0,0,20,1,1,6,6,61.0,False,0,2646,2797,5443,0,0,0,35.09.26.2005,2025-11-04,267.0,1,5,True,True,False,True,True,False,True,False,0.75,0.6602798991876341,0.5444666666666667,5,5443,True,0.1269970282695385,0.11955659820370888,1.115,1.545,5.252,1.512,0.6600512139142616,False,0.0,False,6,1.0,1.0,0.0,0.0,20.0,1.0,6.0,6.0,0.0,5443.0,2,0.8981232252990925,1.0,0.7985128204462151,0.0,0.0
tegalrejo-kecamatan-merakurak,Tegalrejo,Merakurak,Kabupaten Tuban,Jawa Timur,2026-07-23 12:46:48,False,0,6,True,1,1,0,0,20,1,1,0,0,26.0,False,0,3191,3262,6453,0,0,0,35.23.13.2012,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,17,6453,True,0.1673804952493477,0.15476234579235454,1.511,-0.92,-0.196,0.125,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,6453.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
tegalrejo-kecamatan-poncowarno,Tegalrejo,Poncowarno,Kabupaten Kebumen,Jawa Tengah,2026-07-23 12:01:28,False,0,5,True,1,1,0,0,20,1,1,0,0,26.0,False,0,4650,4500,9150,0,0,0,33.05.25.2005,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,11,9150,True,0.10543771027634265,0.10024137443287665,0.634,-0.515,-0.386,-0.546,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,9150.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
tegalrejo-kecamatan-poso-kota-utara,Tegalrejo,Poso Kota Utara,Kabupaten Poso,Sulawesi Tengah,2026-07-23 13:52:04,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,121,1113,2323,0,0,0,72.02.22.1005,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,2,1234,False,0.125517760763148,0.11824316157168152,1.2,-0.413,,,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,5,0.0,0.0,0.0,0.0,0.0
tegalrejo-kecamatan-pulung,Tegalrejo,Pulung,Kabupaten Ponorogo,Jawa Timur,2026-07-23 12:01:28,True,0,4,True,1,1,0,0,20,1,1,0,0,36.0,False,0,8680,8650,1733,0,0,0,35.02.07.2002,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,18,17330,False,0.18186226964112512,0.16709138904830098,1.26,-0.451,0.01,0.825,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1733.0,6,0.0,0.5252,0.26857668,0.0,0.0
tegalrejo-kecamatan-sawit,Tegalrejo,Sawit,Kabupaten Boyolali,Jawa Tengah,2026-07-23 12:01:28,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,1591,1569,316,0,0,0,33.09.08.2004,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,10,3160,False,0.40528491529545274,0.3402400689144231,1.047,-0.38,-1.055,-3.751,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,5,0.0,0.0,0.0,0.0,0.0
tegalrejo-kecamatan-sumbermanjing-wetan,Tegalrejo,Sumbermanjing Wetan,Kabupaten Malang,Jawa Timur,2026-07-23 12:01:28,False,0,6,False,0,0,0,0,0,0,0,0,0,30.0,False,6,1459,1366,2825,15825000000,1075,6,35.07.04.2002,,,0,3,True,False,True,True,False,False,False,False,0.0,0.0,0.0,8,2825,True,0.16047500601781273,0.1488294092473551,1.1,-0.934,-0.381,-0.823,0.0,False,15825000000.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,2825.0,1,0.0,0.0,0.0,23.484856805039843,1.9459101490553132
tegalrejo-kecamatan-tegalsari,Tegalrejo,Tegalsari,Kabupaten Banyuwangi,Jawa Timur,2026-07-23 12:26:36,False,0,4,False,0,0,0,0,0,0,0,0,0,15.0,False,0,3816,38,7616,0,0,0,35.10.23.2006,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,3,3854,False,0.2162473870107403,0.19577020611761195,0.6,-0.667,-0.348,-0.655,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7616.0,5,0.0,0.0,0.0,0.0,0.0
tegalrejo-kecamatan-tempursari,Tegalrejo,Tempursari,Kabupaten Lumajang,Jawa Timur,2026-07-23 12:22:06,True,5,5,True,2,2,0,0,40,2,2,0,0,57.0,False,0,1813,1794,3607,0,0,0,35.08.01.2001,,,0,3,True,True,False,True,True,False,False,False,1.0,0.05764,0.6266333333333334,5,3607,True,0.2286132321338759,0.20588607978075263,1.205,2.54,0.533,0.976,0.697012536,False,0.0,False,5,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,3607.0,0,0.0,1.0,0.78210084,0.0,0.0
tegalrejo-kecamatan-widang,Tegalrejo,Widang,Kabupaten Tuban,Jawa Timur,2026-07-23 12:47:42,False,0,4,True,1,1,0,0,20,1,1,0,0,26.0,False,0,1151,1081,2232,0,0,0,35.23.19.2016,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,11,2232,True,0.19020282537651514,0.17412373409280688,0.978,-0.92,-0.196,0.125,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,2232.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
tegalrejo-kecamatan-wirosari,Tegalrejo,Wirosari,Kabupaten Grobogan,Jawa Tengah,2026-07-23 12:01:28,True,5,5,True,1,1,0,0,20,1,1,0,0,46.0,False,0,4605,4472,9077,0,0,0,33.15.10.2014,,,0,3,True,False,False,True,True,False,False,False,1.0,0.02882,0.5444666666666667,2,9077,True,0.13863856924996534,0.12983331123651967,0.419,1.883,-0.286,0.329,0.662217308,False,0.0,False,5,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,9077.0,0,0.0,0.5252,0.62737668,0.0,0.0
tegalretno-kecamatan-petanahan,Tegalretno,Petanahan,Kabupaten Kebumen,Jawa Tengah,2026-07-23 12:01:28,False,0,4,True,2,2,0,0,40,2,2,0,0,27.0,False,0,131,1284,2594,0,0,0,33.05.04.2003,,,0,3,True,False,False,True,False,False,False,False,0.0,0.05764,0.6266333333333334,21,1415,False,0.18089257565185932,0.166270572580066,1.211,-0.515,-0.172,0.14,0.235212536,False,0.0,False,0,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,2594.0,6,0.0,0.0,0.13460084,0.0,0.0
tegalsari-kecamatan-adimulyo,Tegalsari,Adimulyo,Kabupaten Kebumen,Jawa Tengah,2026-07-23 12:01:28,True,2,6,True,3,3,0,0,60,3,3,0,0,63.0,False,1,9100,8930,1803,812000000,60,1,33.05.15.2012,,,0,3,True,False,True,True,True,False,False,False,0.3333333333333333,0.08646,0.7088,23,18030,False,0.08793998669429766,0.08428598762409203,1.326,0.508,0.042,0.827,0.4239410973333333,False,812000000.0,False,2,3.0,3.0,0.0,0.0,60.0,3.0,0.0,0.0,60.0,1803.0,3,0.0,0.5252,0.42347547999999996,20.515010899357478,0.6931471805599453
tegalsari-kecamatan-ambulu,Tegalsari,Ambulu,Kabupaten Jember,Jawa Timur,2026-07-23 12:24:11,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,6121,6028,12149,0,0,0,35.09.12.2001,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,4,12149,True,0.0679821207022553,0.06577099948238112,0.892,-0.505,-0.328,-0.521,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12149.0,5,0.0,0.0,0.0,0.0,0.0
tegalsari-kecamatan-bruno,Tegalsari,Bruno,Kabupaten Purworejo,Jawa Tengah,2026-07-23 12:01:28,True,0,6,True,1,1,0,0,20,1,1,0,0,46.0,False,0,3143,3088,6231,0,0,0,33.06.13.2018,,,0,3,True,True,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,18,6231,True,0.1467351430667645,0.136918898724944,1.492,-0.487,-0.171,0.251,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,6231.0,6,0.0,1.0,0.40565144,0.0,0.0
tegalsari-kecamatan-candimulyo,Tegalsari,Candimulyo,Kabupaten Magelang,Jawa Tengah,2026-07-23 12:01:28,True,1,6,True,2,2,0,0,40,2,2,0,0,47.0,False,0,1241,1307,2548,0,0,0,33.08.15.2009,,,0,3,True,False,False,True,True,False,False,False,0.16666666666666666,0.05764,0.6266333333333334,18,2548,True,0.1680091845020861,0.15530074781868547,1.082,-0.057,0.002,0.62,0.3121792026666666,False,0.0,False,1,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,2548.0,6,0.0,0.5252,0.34602608,0.0,0.0
tegalsari-kecamatan-candisari,Tegalsari,Candisari,Kota Semarang,Jawa Tengah,2026-07-23 12:01:28,True,5,5,True,4,4,6,3,80,4,4,2,2,79.0,False,4,6471,6765,13236,13073000,4,4,33.74.08.1006,,,0,2,True,True,True,True,True,True,False,False,1.0,0.45908,1.0,3,13236,True,0.06737485121387023,0.06520222385119341,0.9,1.201,0.967,1.598,0.902923072,False,13073000.0,False,5,4.0,4.0,6.0,3.0,80.0,4.0,2.0,2.0,4.0,13236.0,2,0.5376,1.0,0.93638128,16.38605966903753,1.6094379124341003
tegalsari-kecamatan-cilamaya-wetan,Tegalsari,Cilamaya Wetan,Kabupaten Karawang,Jawa Barat,2026-07-23 12:01:28,False,0,5,True,1,1,0,0,20,1,1,0,0,36.0,False,0,2647,2643,529,0,0,0,32.15.15.2007,,,0,3,True,True,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,9,5290,False,0.17807324746245623,0.16388026280605453,1.599,-0.613,-0.395,0.61,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,529.0,6,0.0,0.4748,0.2540262,0.0,0.0
tegalsari-kecamatan-jetis,Tegalsari,Jetis,Kabupaten Ponorogo,Jawa Timur,2026-07-23 12:01:28,True,1,6,True,1,1,0,0,20,1,1,0,0,61.0,False,1,8350,8700,1705,46092200000,455,1,35.02.09.2010,,,0,3,True,False,True,True,True,False,False,False,0.16666666666666666,0.02882,0.5444666666666667,12,17050,False,0.14990443592209965,0.13967883972405482,0.84,0.109,0.01,0.825,0.2773839746666666,False,46092200000.0,False,1,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,455.0,1705.0,3,0.0,0.5252,0.32837668,24.553909575258253,0.6931471805599453
tegalsari-kecamatan-kandeman,Tegalsari,Kandeman,Kabupaten Batang,Jawa Tengah,2026-07-23 12:01:28,True,5,5,True,2,2,0,0,40,2,2,0,0,62.0,False,9,5065,5012,10077,7785000000,190,9,33.25.13.2001,,,0,3,True,False,True,True,True,False,False,False,1.0,0.05764,0.6266333333333334,13,10077,True,0.17080316905572124,0.157689982575799,0.796,2.225,0.78,0.9,0.697012536,False,7785000000.0,False,5,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,190.0,10077.0,0,0.0,0.5252,0.6450260800000001,22.775464642360824,2.302585092994046
tegalsari-kecamatan-karanggede,Tegalsari,Karanggede,Kabupaten Boyolali,Jawa Tengah,2026-07-23 12:01:28,True,0,3,True,6,6,0,0,120,6,6,0,0,26.0,False,0,1568,1643,3211,0,0,0,33.09.14.2006,,,0,3,True,False,False,False,False,False,False,False,0.0,0.17292,0.7088,16,3211,True,0.29612629786603983,0.2593800452390692,1.675,-0.38,1.418,0.672,0.285518688,False,0.0,False,0,4.51135192126215,4.51135192126215,0.0,0.0,110.84863792578126,4.51135192126215,0.0,0.0,0.0,3211.0,6,0.0,0.5252,0.30387548,0.0,0.0
tegalsari-kecamatan-kepanjen,Tegalsari,Kepanjen,Kabupaten Malang,Jawa Timur,2026-07-23 12:20:09,False,0,6,False,0,0,0,0,0,0,0,0,0,15.0,False,0,1642,1592,3234,0,0,0,35.07.13.2006,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,11,3234,True,0.17675793803830825,0.1627631470068133,1.512,-0.934,-0.381,-0.823,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234.0,5,0.0,0.0,0.0,0.0,0.0
tegalsari-kecamatan-maja,Tegalsari,Maja,Kabupaten Majalengka,Jawa Barat,2026-07-23 12:01:28,False,0,4,False,0,0,0,0,0,0,0,0,0,15.0,False,0,1249,1341,259,0,0,0,32.10.06.2007,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,8,2590,False,0.16049110277448994,0.14884327998559338,1.415,-0.452,-0.405,-0.806,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,5,0.0,0.0,0.0,0.0,0.0
tegalsari-kecamatan-plered,Tegalsari,Plered,Kabupaten Cirebon,Jawa Barat,2026-07-23 12:01:28,True,3,6,True,1,1,0,0,20,1,1,0,0,56.0,False,0,5447,5202,10649,0,0,0,32.09.36.2001,,,0,3,True,True,False,True,True,False,False,False,0.5,0.02882,0.5444666666666667,10,10649,True,0.1934947079197384,0.17688573270207292,1.057,1.248,-0.316,0.695,0.431317308,False,0.0,False,3,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,10649.0,6,0.0,1.0,0.58505144,0.0,0.0
tegalsari-kecamatan-purwasari,Tegalsari,Purwasari,Kabupaten Karawang,Jawa Barat,2026-07-23 12:01:28,True,6,6,True,1,1,0,0,20,1,1,0,0,71.0,False,4,2691,2669,536,7900000000,150,4,32.15.29.2002,,,0,3,True,True,True,True,True,False,False,False,1.0,0.02882,0.5444666666666667,5,5360,False,0.09617049104652729,0.09182273395221044,0.888,2.024,-0.395,0.61,0.662217308,False,7900000000.0,False,6,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,150.0,536.0,0,0.0,1.0,0.76445144,22.79012859654597,1.6094379124341003
tegalsari-kecamatan-sidareja,Tegalsari,Sidareja,Kabupaten Cilacap,Jawa Tengah,2026-07-23 12:01:28,True,1,8,True,1,1,0,0,20,1,1,0,0,46.0,False,0,3256,3224,648,0,0,0,33.01.11.2007,,,0,3,True,False,False,True,True,False,False,False,0.125,0.02882,0.5444666666666667,10,6480,False,0.19795708290442632,0.18061767509866491,0.899,-0.937,-0.721,-0.634,0.258142308,False,0.0,False,1,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,648.0,6,0.0,0.5252,0.31342667999999996,0.0,0.0
tegalsari-kecamatan-tegal-barat,Tegalsari,Tegal Barat,Kota Tegal,Jawa Tengah,2026-07-23 12:01:28,True,6,6,True,3,3,0,0,60,3,3,0,0,73.0,False,2,11963,11874,23837,2,2,2,33.76.01.1006,,,0,3,True,True,True,True,True,False,False,False,1.0,0.08646,0.7088,3,23837,True,0.06256778176357722,0.06068841438265968,1.5,0.859,0.866,0.866,0.731807764,False,2.0,False,6,3.0,3.0,0.0,0.0,60.0,3.0,0.0,0.0,2.0,23837.0,0,0.0,1.0,0.7997502400000001,1.0986122886681098,1.0986122886681098
tegalsari-kecamatan-tegalsari,Tegalsari,Tegalsari,Kota Surabaya,Jawa Timur,2026-07-23 13:01:36,True,4,4,True,4,4,1,1,80,4,4,17,17,84.0,False,2,706,7015,14075,24587500000,20,2,35.78.05.1001,2025-10-08,294.0,2,15,True,True,True,True,True,True,True,False,1.0,0.7456098927585347,1.0,3,7721,False,0.052180265423616784,0.05086445460134815,1.174,0.624,2.912,2.024,0.9543265347608813,False,24587500000.0,False,4,4.0,4.0,1.0,1.0,80.0,4.0,17.0,17.0,20.0,14075.0,2,0.8966917059384979,1.0,0.9858641170783251,23.92550402070226,1.0986122886681098
tegalsari-kecamatan-tegalwaru,Tegalsari,Tegalwaru,Kabupaten Purwakarta,Jawa Barat,2026-07-23 12:01:28,False,0,6,True,1,1,0,0,20,1,1,0,0,26.0,False,0,1642,151,3152,0,0,0,32.14.08.2004,,,0,3,True,False,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,13,1793,False,0.24777951435215184,0.22136558314685645,1.208,-0.536,-0.237,1.16,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3152.0,6,0.0,0.0,0.11695143999999999,0.0,0.0
tegalsari-kecamatan-widang,Tegalsari,Widang,Kabupaten Tuban,Jawa Timur,2026-07-23 12:47:52,True,6,6,True,2,2,1,1,40,2,2,0,0,52.0,False,0,1548,1489,3037,0,0,0,35.23.19.2011,,,0,3,True,False,False,True,True,True,False,False,1.0,0.05764,0.9178333333333333,11,3037,True,0.19020282537651514,0.17412373409280688,0.978,1.214,0.099,1.762,0.8012798160000001,False,0.0,False,6,2.0,2.0,1.0,1.0,40.0,2.0,0.0,0.0,0.0,3037.0,0,0.0,0.5252,0.70757584,0.0,0.0
tegalurung-kecamatan-cilamaya-kulon,Tegalurung,Cilamaya Kulon,Kabupaten Karawang,Jawa Barat,2026-07-23 12:01:28,True,0,6,True,1,1,0,0,20,1,1,0,0,61.0,False,11,2663,2615,5278,77083000000,590,11,32.15.23.2002,,,0,3,True,True,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,7,5278,True,0.18829352270281902,0.1725182634051214,1.243,-0.613,-0.395,0.61,0.200417308,False,77083000000.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,590.0,5278.0,3,0.0,1.0,0.40565144,25.068148600350135,2.4849066497880004
tegalwangi-kecamatan-menes,Tegalwangi,Menes,Kabupaten Pandeglang,Banten,2026-07-23 13:04:01,False,1,6,True,1,1,0,0,20,1,1,0,0,51.0,False,8,1668,1648,3316,1510000000,53,8,36.01.13.2002,,,0,3,True,False,True,True,True,False,False,False,0.16666666666666666,0.02882,0.5444666666666667,7,3316,True,0.14049172102358254,0.13145950363974848,0.821,-0.029,-0.297,0.793,0.2773839746666666,False,1510000000.0,False,1,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,53.0,3316.0,3,0.0,0.0,0.17675143999999998,21.135375488435496,2.1972245773362196
tegalwangi-kecamatan-talang,Tegalwangi,Talang,Kabupaten Tegal,Jawa Tengah,2026-07-23 12:01:28,False,0,6,True,2,2,0,0,40,2,2,0,0,42.0,False,3,3376,3255,6631,210000000,167,3,33.28.12.2011,,,0,3,True,False,True,True,False,False,False,False,0.0,0.05764,0.6266333333333334,10,6631,True,0.19152685206465947,0.17523555365577032,1.385,-0.484,-0.125,1.034,0.235212536,False,210000000.0,False,0,2.0,2.0,0.0,0.0,40.0,2.0,0.0,0.0,167.0,6631.0,3,0.0,0.0,0.13460084,19.162618093443648,1.3862943611198906
tegalwangi-kecamatan-umbulsari,Tegalwangi,Umbulsari,Kabupaten Jember,Jawa Timur,2026-07-23 12:23:47,True,4,4,False,0,0,0,0,0,0,0,2,2,60.0,False,10,5422,5417,10839,67637701000,2290,10,35.09.05.2008,,,0,2,True,True,True,True,True,False,False,False,1.0,0.3438,0.0,5,10839,True,0.13457863429601916,0.12626133468773798,1.115,2.228,2.578,-0.521,0.52347772,False,67637701000.0,False,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2263.199999999997,10839.0,4,0.5376,1.0,0.7215812800000001,24.9374313716499,2.3978952727983707
tegalwangi-kecamatan-weru,Tegalwangi,Weru,Kabupaten Cirebon,Jawa Barat,2026-07-23 12:01:28,False,0,6,True,1,1,0,0,20,1,1,0,0,41.0,False,1,5647,536,11007,1,20,1,32.09.19.2009,,,0,3,True,False,True,True,False,False,False,False,0.0,0.02882,0.5444666666666667,9,6183,False,0.12404895798875289,0.11693730745241927,0.951,-0.413,-0.316,0.695,0.200417308,False,1.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,20.0,11007.0,3,0.0,0.0,0.11695143999999999,0.6931471805599453,0.6931471805599453
tegalwaru-kecamatan-ciampea,Tegalwaru,Ciampea,Kabupaten Bogor,Jawa Barat,2026-07-23 12:01:28,False,0,12,False,0,0,0,0,0,0,0,0,0,15.0,False,0,8228,7687,15915,0,0,0,32.01.15.2005,,,0,3,True,False,False,True,False,False,False,False,0.0,0.0,0.0,12,15915,True,0.07838731170714501,0.07546669525648801,1.187,-0.59,-0.427,-0.776,0.0,False,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15915.0,5,0.0,0.0,0.0,0.0,0.0
tegalwaru-kecamatan-cilamaya-wetan,Tegalwaru,Cilamaya Wetan,Kabupaten Karawang,Jawa Barat,2026-07-23 12:01:28,False,0,5,True,1,1,0,0,20,1,1,0,0,36.0,False,0,4079,3807,7886,0,0,0,32.15.15.2006,,,0,3,True,True,False,True,False,False,False,False,0.0,0.02882,0.5444666666666667,9,7886,True,0.17807324746245623,0.16388026280605453,1.599,-0.613,-0.395,0.61,0.200417308,False,0.0,False,0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,7886.0,6,0.0,0.4748,0.2540262,0.0,0.0
